lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days,elevation,soil_clay,soil_soc,slope,water_occurrence,water_norm,cv_norm,dry_norm,heavy_norm,slope_norm,soc_norm,clay_norm,rainfall_score,soil_score,terrain_score,permeability,permeability_norm,vegetation_proxy,scri,scri_class
26.5,83.25,1112.5316,355.23196,0.31930056,295.8974358974359,0.7692307692307693,81.0,248,195.0,2.5999984741210938,0.0,0.0,0.03174699142151169,0.6674282812896675,0.027347310847766638,0.0012443757038586,0.15840779853777415,0.4688090737240076,0.7788685257901651,0.3075210496330615,0.9987556242961414,0.3820776751807051,0.4401680075489613,0.11088545897644189,48.31484320485632,Moderate
26.5,83.5,707.3082,301.87613,0.42679572,312.6666666666667,0.2307692307692307,75.0,255,189.0,3.1999969482421875,0.0,0.0,0.04955374676053617,0.7504442751967504,0.008204193254329988,0.0015315387660603619,0.15353371242891958,0.4820415879017013,0.7525839607604614,0.29930359229667125,0.9984684612339396,0.3721885322305471,0.42753448333362765,0.1074735987002437,47.2654510204609,Moderate
26.5,83.75,1090.1997,325.33347,0.2984164,291.4102564102564,0.6410256410256411,76.0,268,157.0,0.4000015258789062,0.0,0.0,0.02828749494203259,0.6452145214521452,0.0227894257064722,0.0001914432586266569,0.12753858651502842,0.5066162570888469,0.7882838178756018,0.2738766490734783,0.9998085567413734,0.3470456803527032,0.39541412369859863,0.08927701056051988,47.0057387405644,Moderate
26.5,84.0,1158.541,293.5151,0.25334892,306.2307692307692,0.9743589743589745,75.0,267,136.0,0.5999984741210938,0.0,0.0,0.020821990540658798,0.7185833968012185,0.03463992707383774,0.000287163062201762,0.11047928513403736,0.504725897920605,0.7657042066212196,0.26439721191218046,0.9997128369377982,0.34135617530125195,0.38814569809255317,0.07733549959382614,46.02178242516763,Moderate
26.5,84.25,1144.3091,324.97958,0.28399634,291.38461538461536,0.8717948717948718,73.0,274,192.0,0.4000015258789062,0.0,0.0,0.02589878757703073,0.6450875856816449,0.03099361896080219,0.0001914432586266569,0.15597075548334688,0.5179584120982987,0.7868161235764536,0.2863990884506886,0.9998085567413734,0.35161325493435946,0.4012492667816273,0.10917952883834281,47.50604749965355,Moderate
26.5,84.5,1204.9493,417.74542,0.34669128,293.6666666666667,0.8974358974358975,69.0,249,337.0,2.1999969482421875,17.0,0.17,0.03628431058639059,0.6563848692561565,0.03190519598906108,0.001052932445231943,0.2737611697806661,0.4706994328922495,0.7789992561918785,0.37597692871149985,0.998947067554768,0.42708480817691674,0.4976652757587707,0.24263281884646626,54.42003331719471,Good
26.5,84.75,1192.8734,339.32944,0.2844639,291.6666666666667,0.8205128205128205,67.0,274,178.0,0.8000030517578125,0.0,0.0,0.025976239683026144,0.6464838791571466,0.02917046490428441,0.00038288651725331384,0.1445978878960195,0.5179584120982987,0.7869132009083603,0.2795753678982922,0.9996171134827467,0.34706410789942854,0.39543766515805134,0.10121852152721364,47.20234427555896,Moderate
26.5,85.0,1147.9485,326.04117,0.28402072,285.9230769230769,0.6666666666666666,66.0,290,192.0,0.1999969482421875,0.0,0.0,0.02590282616532778,0.618050266565118,0.023701002734731084,9.571980357510508e-05,0.15597075548334688,0.5482041587901701,0.7971134887439142,0.27430078977394007,0.9999042801964249,0.33346580691923666,0.37806563751253086,0.10917952883834281,47.17519706809443,Moderate
26.5,85.25,1119.4568,351.58002,0.31406304,284.43589743589746,0.5384615384615384,67.0,312,184.0,0.8000030517578125,0.0,0.0,0.030879387361726598,0.6106879918761108,0.019143117593436645,0.00038288651725331384,0.14947197400487408,0.5897920604914934,0.7986989122144451,0.25376636020632715,0.9996171134827467,0.3059135533070536,0.3428672320540512,0.10463038180341185,46.226369010573755,Moderate
26.5,85.5,1132.1504,359.3169,0.3173756,283.43589743589746,0.5384615384615384,63.0,298,186.0,1.4000015258789062,0.0,0.0,0.03142811853684033,0.6057374968266058,0.019143117593436645,0.0006700495794550759,0.1510966693744923,0.5633270321361059,0.7999645682592511,0.265327188770253,0.999329950420545,0.3224424484681334,0.36398313646787867,0.10576766856214459,46.813030970834134,Moderate
26.5,85.75,1133.0006,530.4526,0.46818385,299.46153846153845,0.9743589743589745,60.0,312,189.0,4.1999969482421875,0.0,0.0,0.05640976060199415,0.6850723533891849,0.03463992707383774,0.002010145086888781,0.15353371242891958,0.5897920604914934,0.7615224116202955,0.2562034032607544,0.9979898549131112,0.3075382486766718,0.34494280406247113,0.1074735987002437,45.38085422735865,Moderate
26.5,86.0,1200.8802,393.90445,0.3280131,275.02564102564105,0.6666666666666666,65.0,275,189.0,1.4000015258789062,0.0,0.0,0.03319023843059994,0.5641025641025641,0.023701002734731084,0.0006700495794550759,0.15353371242891958,0.5198487712665406,0.8103828345765715,0.28418071895073554,0.999329950420545,0.34950422221164346,0.3985549467472569,0.1074735987002437,47.986194687948455,Moderate
26.5,86.25,1353.5623,393.47766,0.29069787,285.35897435897436,1.205128205128205,69.0,288,194.0,5.8000030517578125,0.0,0.0,0.02700890737318837,0.6152576796141151,0.04284412032816773,0.0027759181213954085,0.15759545085296506,0.5444234404536862,0.7917658970680398,0.2767878943303046,0.9972240818786046,0.3363841160689743,0.38179381997453593,0.11031681559707553,47.11834199707495,Moderate
26.5,86.5,1394.8107,398.67706,0.2858288,269.2307692307692,0.7948717948717948,78.0,255,234.0,4.400001525878906,0.0,0.0,0.026202337680017212,0.5354150799695354,0.028258887876025523,0.0021058685419403328,0.190089358245329,0.4820415879017013,0.8204168745743248,0.3212369797865169,0.9978941314580597,0.3868107905571109,0.4462146314094076,0.1330625507717303,49.92741841081777,Moderate
26.5,86.75,1477.5745,397.13638,0.26877588,279.3076923076923,1.3333333333333333,76.0,256,183.0,4.8000030517578125,0.0,0.0,0.023377492596238957,0.5853008377760853,0.04740200546946217,0.0022973118005669897,0.148659626320065,0.4839319470699433,0.8008381499878401,0.2956229969640617,0.997702688199433,0.36910468228606,0.423594820094205,0.1040617384240455,48.29349369762226,Moderate
26.5,87.0,1723.2504,365.05392,0.21184033,261.94871794871796,0.9743589743589745,79.0,217,179.0,8.599998474121094,0.0,0.0,0.01394602229615478,0.4993653211474993,0.03463992707383774,0.004116013628829114,0.14541023558082858,0.41020793950850665,0.834220016615137,0.3231629655450945,0.9958839863711709,0.4120393305272274,0.47844445883089176,0.10178716490658,50.45155805337706,Good
26.5,87.25,1749.6344,354.75937,0.202762,261.5897435897436,1.0,79.0,231,197.0,7.400001525878906,0.0,0.0,0.01244218155395833,0.49758822036049755,0.03555150410209663,0.0035416875044255894,0.16003249390739235,0.43667296786389415,0.8350812100396384,0.32135030919887775,0.9964583124955744,0.40200921684462043,0.4656308424507443,0.11202274573517464,50.35560121651503,Good
26.5,87.5,2038.0128,399.88617,0.19621377,248.3846153846154,1.435897435897436,77.0,231,199.0,6.0,0.0,0.0,0.011357456162474095,0.4322162985529323,0.05104831358249772,0.0028716379249705136,0.16165718927701056,0.43667296786389415,0.8504776338943814,0.3223251264206487,0.9971283620750295,0.40265909499246777,0.46646107125411235,0.11316003249390738,50.79388520064872,Good
26.5,87.75,2361.104,529.7413,0.22436169,253.30769230769232,2.897435897435898,85.0,243,202.0,8.800003051757812,0.0,0.0,0.016020206789966854,0.4565879664889567,0.10300820419325435,0.0042117370838806656,0.16409423233143786,0.45935727788279773,0.8257130660793499,0.31471362824574367,0.9957882629161193,0.39002332620289654,0.450318692507342,0.11486596263200649,49.7773631745706,Moderate
26.5,88.0,2745.923,438.821,0.15980819,232.0,2.923076923076923,110.0,251,208.0,4.8000030517578125,0.0,0.0,0.005326810168409957,0.3511043412033512,0.10391978122151321,0.0022973118005669897,0.16896831844029245,0.4744801512287335,0.8613620392051766,0.31158893057268205,0.997702688199433,0.38289923663887687,0.44121756428289766,0.11827782290820471,50.532411607900066,Good
